emp_no,last_name,first_name,gender,salary,to_date
53201,Lagarias,Kien,M,40000,9999-01-01
53380,Pollacia,Tianruo,M,53738,9999-01-01
53391,Stroustrup,Fayez,M,71880,9999-01-01
53204,Bernatsky,Nirmal,F,55342,9999-01-01
53398,Munch,Brigham,M,40000,9999-01-01
53217,Heystek,Shem,M,43200,9999-01-01
53412,Rassart,Dipayan,M,62301,9999-01-01
53415,Nitta,Mariangiola,F,80816,9999-01-01
53418,Alencar,Hiroyasu,M,90427,9999-01-01
53424,Garrabrants,Saeed,F,54009,9999-01-01
53426,Azadmanesh,Masadi,F,81150,2000-07-27
53430,Schneeberger,Marke,M,68380,9999-01-01
53224,Mullainathan,Rasiah,M,59270,1999-05-25
53436,Mitsuhashi,Filipe,M,40000,9999-01-01
53442,Riefers,Nathalie,M,60078,9999-01-01
53224,Mullainathan,Rasiah,M,59270,1999-03-14
53455,Deville,Sariel,M,40000,9999-01-01
53457,Kisuki,Rildo,M,45627,9999-01-01
53459,Berstel,Salvador,F,83238,9999-01-01
53243,Schach,Maren,F,76633,9999-01-01
53247,Undy,Rayond,F,40000,9999-01-01
53464,Andreotta,Odoardo,M,95242,9999-01-01
53467,Serna,Roddy,M,91781,9999-01-01
53468,Muhlberg,Yifei,M,71793,9999-01-01
53249,Binkley,Ziya,M,41113,1993-07-03
53475,Selenyi,Malu,F,46409,9999-01-01
53257,Baalen,Rosalie,F,50180,1992-04-18
53489,Cherinka,Marko,M,57086,9999-01-01
53259,Zirintsis,Francoise,M,45141,9999-01-01
53509,Osgood,Radoslaw,M,40000,9999-01-01
53273,Fraisse,Moon,M,53161,9999-01-01
53522,Krupka,Danel,M,41065,2000-12-27
53530,Pintelas,Gully,M,54088,9999-01-01
53532,Asmuth,Shimshon,M,40000,9999-01-01
53275,Rullman,Lokesh,F,40761,1997-08-21
53539,Mansanne,Sangeeta,M,40000,9999-01-01
53540,Zockler,Khaled,M,40000,9999-01-01
53275,Rullman,Lokesh,F,40761,9999-01-01
53546,Rodier,Dietrich,M,40000,9999-01-01
53277,Coney,Roded,M,43428,9999-01-01
53560,Senzako,Bernice,M,40000,9999-01-01
53280,Zambonelli,Odysseas,M,63844,1989-06-19
53298,Oskamp,Shay,M,50854,9999-01-01
53579,Gladwell,Tuval,M,74262,1988-05-23
53579,Gladwell,Tuval,M,74262,1989-04-23
53589,Spell,Kitty,F,42166,1996-03-11
53589,Spell,Kitty,F,42166,9999-01-01
53601,Felder,Avishai,M,40000,9999-01-01
53316,Emmart,Shuky,M,48945,1994-09-23
53607,Lorch,Moheb,F,54497,9999-01-01
53318,Hooghiemstra,Mohua,F,54405,9999-01-01
53612,Benzaken,Hironobu,F,40000,9999-01-01
53747,Shimshoni,Yechezkel,F,43831,9999-01-01
53622,Murthy,Masako,M,42862,9999-01-01
53633,Heinisuo,Masadi,M,83824,9999-01-01
53640,Coorg,Toshimi,M,46441,9999-01-01
53641,Remmele,Vesna,M,40000,9999-01-01
53642,Erdi,Navin,F,61562,9999-01-01
53651,Melichar,Nathalie,F,66640,9999-01-01
53659,Sommer,Feipei,M,54148,9999-01-01
53751,Jayawardene,Teruyuki,M,84481,9999-01-01
53661,Wixon,Kaijung,F,62691,9999-01-01
53663,Segond,Mamdouh,M,103397,9999-01-01
53674,Babu,Mong,F,81073,9999-01-01
53760,Mateescu,Mong,F,63874,9999-01-01
53679,Litzkow,Aleksandar,F,53006,9999-01-01
53684,Greenaway,Gou,M,76914,9999-01-01
53768,Sabnani,Bojan,M,40000,1995-03-20
53709,Zaumen,Kazuhisa,M,56203,9999-01-01
53712,Bauknecht,Hidde,M,40000,9999-01-01
53775,Peternell,Maya,F,46723,9999-01-01
53725,Azulay,Neven,F,60091,2002-02-01
53777,Oberman,Petter,M,40000,1997-04-17
53779,Zielinski,Kellie,M,54577,9999-01-01
53783,Schwaller,Renee,M,40000,9999-01-01
53797,Perfilyeva,Hatem,F,74153,1998-12-07
53827,Baek,Shan,M,40000,9999-01-01
53919,Schusler,Xudong,F,65785,1992-08-25
53928,Schreiter,Sahrah,M,60573,2001-12-23
53930,Showalter,Weiwu,F,45533,1992-05-29
53856,Reinhart,Tzu,F,40000,9999-01-01
53942,Carrere,Xiaoheng,M,40000,9999-01-01
53943,Hagimont,Yannis,F,48421,9999-01-01
53944,Bhattacharjee,Dzung,F,40000,1997-05-14
53947,Henseler,Shooichi,M,50967,9999-01-01
53974,Reghbati,Nahla,M,47882,9999-01-01
53977,Unno,Alper,F,52057,9999-01-01
53977,Unno,Alper,F,52057,1996-09-04
53994,Moffat,Maris,M,46571,1993-11-15
54029,Smailagic,Mona,F,40000,9999-01-01
54037,Grabner,Hironobu,F,60867,9999-01-01
54042,Fiutem,Leandro,M,40000,9999-01-01
54044,Muhling,Yuuichi,F,60313,9999-01-01
54049,Debuse,Christoper,M,40000,9999-01-01
54055,Famili,Mitsuyuki,M,58701,9999-01-01
54063,Perna,Bedrich,F,47334,1995-04-03
53857,Itzfeldt,Nirmal,M,57754,1989-06-11
53857,Itzfeldt,Nirmal,M,57754,1989-03-19
54085,Marchesini,Dharmaraja,M,40000,9999-01-01
54089,Barriga,Sandeepan,F,40000,9999-01-01
53860,Masamoto,Nahid,M,89507,9999-01-01
54096,Reeken,Georg,F,40000,9999-01-01
53862,Siprelle,Manohar,M,59696,9999-01-01
54105,Peck,Hidefumi,F,83363,9999-01-01
54110,Rotem,Subir,M,75117,2001-02-05
54114,Conde,Jouni,F,40000,2002-06-04
54118,Muntz,Lena,M,40000,1996-07-11
53868,Angelov,Jixiang,F,50182,9999-01-01
54123,Bahk,Kien,F,53118,1989-08-26
54123,Bahk,Kien,F,53118,9999-01-01
54131,Murrill,Rayond,F,40000,9999-01-01
54134,Nilsson,Venkatesan,M,54293,1991-09-22
54134,Nilsson,Venkatesan,M,54293,1987-11-08
54139,Budinsky,Tomoyuki,F,40000,9999-01-01
53871,Hebert,Xudong,F,64694,9999-01-01
54182,Verhaegen,Debaprosad,M,60965,1999-11-18
54163,Nitsch,Yuichiro,F,75661,2002-02-19
54164,Penz,Sahrah,M,92968,9999-01-01
54324,Hutter,Tsutomu,M,40000,9999-01-01
54191,Glowinski,Dipankar,F,56815,2001-01-25
54201,Stranks,Shigeu,M,40000,9999-01-01
54328,Bruckman,Akeel,F,40000,1991-07-08
54206,Auyong,Marsja,F,47268,9999-01-01
54328,Bruckman,Akeel,F,40000,1991-10-02
54336,Usdin,Lenore,F,60889,1989-09-04
54207,Bhattacharjee,Radhika,M,40000,9999-01-01
54216,Driscoll,Lech,M,63967,2001-08-27
54352,Daescu,Hilary,M,54271,9999-01-01
54366,Terekhov,Mohamadou,F,57343,9999-01-01
54371,Esposito,Sivanarayana,F,54998,9999-01-01
54226,Michaeli,Chinya,M,65577,9999-01-01
54375,Hofstetter,Rafail,F,44994,9999-01-01
54383,Makrucki,Sanjay,M,40000,9999-01-01
54389,Linares,Bingning,M,40000,9999-01-01
54391,Chaudhuri,Khosrow,F,40000,1999-03-26
54397,Langford,Fen,M,40000,9999-01-01
54232,Stamatiou,Bingning,F,45383,1989-07-26
54407,Attimonelli,Adhemar,F,75611,9999-01-01
54408,Birjandi,Frazer,M,40000,1990-05-21
54244,Serot,Yongmao,F,75029,1999-03-01
54416,Sabnani,Roddy,F,90787,9999-01-01
54420,Rajcani,Youngkon,F,66835,9999-01-01
54424,Halevi,Wayne,M,56685,9999-01-01
54425,Jarecki,Goncalo,F,42231,2002-05-21
54429,Kopetz,Tsuneo,F,43575,9999-01-01
54430,Pezzoli,Kaijung,M,52520,9999-01-01
54441,Uhrig,Miyeon,M,40000,9999-01-01
54441,Uhrig,Miyeon,M,40000,1999-07-11
54254,Ramsey,Jianwen,M,40000,9999-01-01
54442,Isaak,Nadjib,M,40000,9999-01-01
54443,Grabner,Gro,M,50068,9999-01-01
54450,Ranon,Jaana,F,40000,9999-01-01
54452,Bratten,Jacqueline,M,40000,9999-01-01
54257,Molenaar,Satoru,F,40000,9999-01-01
54270,Jarecki,Saeed,F,53363,1988-12-31
54298,Orsini,Taizo,M,50797,9999-01-01
54465,Bresenham,Torsten,M,90756,9999-01-01
54470,Bhattacharjee,Piyush,F,49389,1991-01-03
54471,Schiettecatte,Kotesh,M,46801,2000-01-15
54471,Schiettecatte,Kotesh,M,46801,9999-01-01
54473,Benaini,Aiman,M,40000,9999-01-01
54474,Schreiter,Ult,M,40839,9999-01-01
54480,Nilsson,Danel,M,40000,9999-01-01
54484,Heuser,Elvis,F,72888,1995-01-17
54305,Birke,Shaowen,M,46824,9999-01-01
54307,Bondorf,Yuqun,F,40969,9999-01-01
54517,Liesche,Jongsuk,M,40000,9999-01-01
54308,Ravishankar,Richara,M,40000,1989-04-07
54527,Lorch,Leszek,M,69337,9999-01-01
54528,Narwekar,Tomoyuki,M,40000,9999-01-01
54533,Bach,Goetz,F,67498,9999-01-01
54536,Hanratty,Ennio,F,53844,9999-01-01
54308,Ravishankar,Richara,M,40000,1989-09-19
54543,Bridgland,Jacqueline,M,70578,1991-09-24
54543,Bridgland,Jacqueline,M,70578,2000-10-09
54548,Crouzet,Gadiel,M,61135,9999-01-01
54550,Marciano,Rajmohan,M,59391,9999-01-01
54309,Bressoud,Mohamadou,M,67544,9999-01-01
54556,Masada,Temple,M,40000,9999-01-01
54560,Peck,JiYoung,F,44296,9999-01-01
54563,Menyhert,Shunichi,M,40852,9999-01-01
54311,Chappelet,Inderjeet,F,51180,9999-01-01
54566,Kropf,Debaprosad,M,51617,9999-01-01
54574,Czaja,Stabislas,F,49349,9999-01-01
54614,Antonakopoulos,Nobuyoshi,F,40097,9999-01-01
54584,Plotkin,Fusako,F,52860,9999-01-01
54595,Bultermann,Jixiang,M,52462,9999-01-01
54621,Murrill,Sven,F,44946,9999-01-01
54635,Lampe,Jayesh,F,63410,1989-12-28
54746,Liesche,Ramzi,F,80072,9999-01-01
54758,Butner,Kwun,M,40000,9999-01-01
54758,Butner,Kwun,M,40000,2002-05-20
54646,Hertweck,Aria,F,42592,1990-03-11
54767,Peac,Richara,M,51061,9999-01-01
54770,Demizu,Charlene,M,57923,9999-01-01
54772,Krohn,Khedija,M,43934,9999-01-01
54773,Cichocki,Avishai,F,46926,9999-01-01
54775,Emden,Chinya,M,40000,9999-01-01
54777,Oxenboll,Niteen,F,58429,9999-01-01
54777,Oxenboll,Niteen,F,58429,1996-09-09
54783,Nannarelli,Abdelghani,M,53971,9999-01-01
54789,Boyle,Munehiro,F,40000,9999-01-01
54648,Setiz,Denny,M,54937,1991-02-22
54796,Birch,Khun,M,40000,1995-09-20
54648,Setiz,Denny,M,54937,9999-01-01
54809,Iacovou,Mitsuyuki,F,45624,9999-01-01
54815,Irland,Subhankar,F,40000,9999-01-01
54815,Irland,Subhankar,F,40000,1991-07-04
54651,Rando,Arnd,M,41693,2001-04-29
54819,Deverell,Branimir,M,55459,9999-01-01
54830,Trystram,Tadahiro,M,51781,9999-01-01
54655,Kossowski,Lenore,F,92838,9999-01-01
54837,Melton,Jordanka,F,74315,9999-01-01
54674,Kaiserswerth,Fumino,F,76364,9999-01-01
54853,Heemskerk,Van,F,40000,9999-01-01
54855,Gulla,Gian,M,40000,9999-01-01
54858,Sundgren,Chinho,M,40000,9999-01-01
54863,Adachi,Fumitaka,M,55194,1996-06-24
54868,Highland,Ult,M,40000,9999-01-01
54884,Greenaway,Lillian,M,40000,9999-01-01
54888,Danley,Manohar,M,40000,9999-01-01
54892,Goldhammer,Sandeepan,M,40000,9999-01-01
54914,Bojadziev,Gill,M,57341,2000-11-16
54914,Bojadziev,Gill,M,57341,9999-01-01
54918,Malinowski,Volkmar,F,40000,9999-01-01
54923,Perz,Masoud,M,40000,1992-08-20
54923,Perz,Masoud,M,40000,9999-01-01
54924,Krupka,Mayumi,M,40000,9999-01-01
54928,Monarch,Kristine,M,40000,9999-01-01
54929,Tramer,Gilbert,F,76711,9999-01-01
54932,Munoz,Kamakshi,F,61454,9999-01-01
54933,Dayana,Ashish,M,49580,9999-01-01
54942,Kusakari,Akeel,M,40000,9999-01-01
54950,Anick,Yuriy,M,51468,9999-01-01
54961,Spelt,Nechama,F,40000,9999-01-01
54963,Bellmore,Toshiko,F,49338,1994-02-17
54963,Bellmore,Toshiko,F,49338,9999-01-01
54966,Hempstead,Jouni,M,51900,9999-01-01
54968,Bondorf,Rafael,M,57681,9999-01-01
54972,Underwood,Leon,F,40000,9999-01-01
54677,Schaaf,Chirstian,F,43197,9999-01-01
54981,Pettis,Giao,M,40000,9999-01-01
54981,Pettis,Giao,M,40000,1995-08-08
54984,Perng,Danil,M,40000,9999-01-01
54994,Birta,Chaosheng,M,60932,9999-01-01
54685,Georgatos,Marek,M,60559,9999-01-01
55003,Lanteri,Jaber,M,40000,9999-01-01
54703,Swen,Zhenhua,F,51433,9999-01-01
55024,Srimani,Jaber,M,53184,9999-01-01
54704,Rebaine,Kellyn,M,40000,9999-01-01
55180,Falco,Ung,F,40000,2000-05-03
55048,Percebois,Pasqua,M,61688,9999-01-01
55049,Arlazarov,Chenyi,M,76263,1999-11-23
55059,Conte,Sakthirel,M,55639,9999-01-01
55068,Wielonsky,Kyoichi,F,63460,9999-01-01
55069,Schreiter,Ewing,M,53813,9999-01-01
55070,Woycyznski,Charmane,F,66993,1993-12-27
55073,Swiler,Yahiko,F,50072,9999-01-01
55074,Waeselynck,Arnould,M,40000,9999-01-01
55081,Sanella,Sadok,F,65236,9999-01-01
55090,Schueller,Teruyuki,M,45784,2001-10-23
55094,Gulik,Nadjib,F,60952,9999-01-01
55112,Emmerich,Kazunori,M,40000,1987-05-14
55112,Emmerich,Kazunori,M,40000,1987-05-17
55123,Thummel,Randy,M,40000,9999-01-01
55129,Morris,Monique,M,40000,9999-01-01
55180,Falco,Ung,F,40000,9999-01-01
55139,Sommer,Nigel,M,61279,9999-01-01
55192,Templeman,Weijing,F,40000,9999-01-01
55154,Schiettecatte,Brigham,F,40000,1995-11-27
55154,Schiettecatte,Brigham,F,40000,9999-01-01
55199,Gadepally,Marco,M,70344,1991-12-23
55199,Gadepally,Marco,M,70344,9999-01-01
55210,Thombley,Wonhee,M,66646,9999-01-01
55217,Pews,Poorav,F,66507,9999-01-01
55320,Waschkowski,Wayne,M,52717,9999-01-01
55323,Staelin,Hausi,M,62222,9999-01-01
55230,Gonthier,Howell,M,40000,9999-01-01
55328,Boudaillier,Temple,F,51399,9999-01-01
55329,Slobodova,Heekeun,M,40000,2002-05-02
55345,Vendrig,Wojceich,M,40000,9999-01-01
55346,Schrooten,Hausi,M,43885,9999-01-01
55346,Schrooten,Hausi,M,43885,1992-10-22
55240,Zwicker,Weiru,F,40000,9999-01-01
55353,Viele,Takahito,F,83423,9999-01-01
55363,Comellas,Venkatesan,F,42374,9999-01-01
55242,Henseler,Vitaly,F,40000,9999-01-01
55371,Perry,Weiru,M,48412,9999-01-01
55375,Caine,Houman,F,66472,9999-01-01
55261,Siprelle,Arfst,M,41390,1996-05-29
55382,Shihab,Ziya,F,40000,9999-01-01
55404,Spell,Mara,F,58720,9999-01-01
55407,Birta,Gopalakrishnan,M,40000,9999-01-01
55265,Waleschkowski,Luisa,M,59415,9999-01-01
55408,Reistad,Remzi,M,40000,9999-01-01
55409,Borstler,Sverrir,M,40000,9999-01-01
55414,Talmon,Divine,F,40000,9999-01-01
55272,Isaac,Mohua,F,56864,9999-01-01
55417,Eiron,Subbu,F,58197,9999-01-01
55422,Kranzdorf,Mahendra,F,40000,9999-01-01
55273,Zockler,Chiranjit,M,75143,9999-01-01
55429,Bamford,Miyeon,F,52906,9999-01-01
55273,Zockler,Chiranjit,M,75143,1992-09-22
55440,Shinomoto,Ramzi,M,43426,9999-01-01
55441,Wursthorn,Sasan,M,68222,1993-11-08
55441,Wursthorn,Sasan,M,68222,1989-11-09
55276,Cools,Masali,M,63635,9999-01-01
55444,Gyorkos,Martins,M,40000,9999-01-01
55281,Ellozy,Mohammad,F,40000,9999-01-01
55285,Siegrist,Bikash,F,58519,9999-01-01
55289,Erdmenger,Leah,M,47206,9999-01-01
55450,Furudate,Vishv,M,40000,9999-01-01
55298,Ghandeharizadeh,Hisao,M,76218,1990-11-25
55466,Mitsuhashi,Danae,F,40000,9999-01-01
55306,Vuskovic,Kotesh,F,56857,9999-01-01
55472,Birta,Gudjon,F,41080,9999-01-01
55476,Halevi,Kokou,F,40000,9999-01-01
55479,Erva,Serap,M,78858,9999-01-01
55479,Erva,Serap,M,78858,1993-09-30
55593,Leijenhorst,Fumitaka,M,40000,1986-11-14
55498,Heusch,Filipe,M,40000,9999-01-01
55499,Diderrich,Kamakshi,F,48147,2001-05-03
55499,Diderrich,Kamakshi,F,48147,9999-01-01
55504,Radwan,Jouni,F,46549,9999-01-01
55505,Fabrizio,Kristen,M,55660,9999-01-01
55506,Kusakabe,Zhensheng,M,40000,9999-01-01
55510,Chaudhury,Mabhin,F,40000,1989-03-16
55511,Marshall,Bernt,M,45647,9999-01-01
55610,Feldhoffer,Moty,M,74379,9999-01-01
55528,Swiler,Indrajit,F,51336,1996-01-01
55528,Swiler,Indrajit,F,51336,9999-01-01
55542,Gaughan,Candido,F,40000,9999-01-01
55622,Ranta,Peer,F,52431,9999-01-01
55552,Schicker,Ohad,M,40000,9999-01-01
55568,Peris,Arne,F,63516,1992-06-08
55569,Alpay,Martien,M,40000,1991-08-31
55571,Pusterhofer,Arie,F,59224,9999-01-01
55632,Ravishankar,Byong,F,40000,9999-01-01
55590,Shumilov,Anoosh,M,52740,9999-01-01
55592,Karcich,Alexius,M,68955,9999-01-01
55637,Erde,Szabolcs,M,40000,9999-01-01
55639,Bridgland,Gaetan,F,40000,9999-01-01
55655,Tzvieli,Pranav,M,72953,9999-01-01
55665,Maginnis,Mantis,F,40857,9999-01-01
55756,Warwick,Alair,M,78624,1995-06-11
55756,Warwick,Alair,M,78624,9999-01-01
55765,Noriega,Kotesh,M,40000,9999-01-01
55669,Saoudi,Shounak,F,46585,9999-01-01
55679,Dehkordi,Guozhong,F,52396,2000-06-05
55695,Karlin,Kiam,M,47310,2000-01-20
55702,Kopetz,Gianluca,F,40000,9999-01-01
55703,Masamoto,Percy,M,40000,2001-07-30
55707,Stiles,Vugranam,M,53272,9999-01-01
55711,Mamelak,Uzi,M,61290,9999-01-01
55713,Serdy,Arie,M,49481,9999-01-01
55715,Silva,Heon,F,46982,9999-01-01
55718,McAffer,Jeane,M,56448,9999-01-01
55726,Krohm,Vitali,M,46394,9999-01-01
55726,Krohm,Vitali,M,46394,2001-08-24
55727,Hiyoshi,Dmitri,M,49572,9999-01-01
55728,Remmers,Zito,M,40000,9999-01-01
55729,Vesna,Carrsten,F,61657,9999-01-01
55731,Birch,Kousuke,M,51257,1998-01-06
55884,Hmelo,Maia,F,47718,1994-04-07
55894,Schaft,Atreye,F,59833,9999-01-01
55897,Karnin,Jiafu,F,47585,9999-01-01
55907,Herbst,Ghassan,M,46416,1995-11-02
55907,Herbst,Ghassan,M,46416,9999-01-01
55914,Thibadeau,Lobel,F,44031,9999-01-01
55919,Nergos,Chiranjit,F,40000,9999-01-01
55929,Marakhovsky,Moni,M,68033,9999-01-01
55933,Kirkerud,Kristin,M,69722,9999-01-01
55935,Skafidas,Theirry,M,40000,9999-01-01
55939,Landherr,Macha,M,43535,1991-04-03
55946,Wossner,Shan,M,41947,1995-10-08
55946,Wossner,Shan,M,41947,9999-01-01
55948,Krzyzanowski,Serap,M,48612,1997-10-20
55976,Heystek,Hidekazu,F,40000,1999-08-22
55977,Wynblatt,Aram,F,82563,1994-05-16
55979,VanScheik,Guangming,M,48757,9999-01-01
55982,Conde,Marco,F,40000,9999-01-01
55982,Conde,Marco,F,40000,1987-11-14
55996,Bellmore,Stamatina,F,72972,1994-10-07
56010,Nyanchama,Noritoshi,M,40000,9999-01-01
56020,Byoun,Alagu,M,57056,9999-01-01
55768,Chandrasekhar,Shahid,F,80701,9999-01-01
56026,Farris,Martine,M,48601,9999-01-01
55774,Pettey,Pramod,F,52869,9999-01-01
55777,Chorvat,Prodip,F,46011,9999-01-01
55784,Luby,Lijia,M,40000,9999-01-01
55784,Luby,Lijia,M,40000,1993-02-19
56034,Jayawardene,Hinrich,F,47256,9999-01-01
55798,Knightly,Pasqua,F,63896,9999-01-01
56035,Kaiser,Avishai,M,81561,9999-01-01
55804,Swiss,Shuichi,F,45271,1996-03-15
56038,Murthy,Herbert,M,60002,1997-05-19
56038,Murthy,Herbert,M,60002,9999-01-01
56049,Waymire,Felicidad,F,76782,2000-09-23
55839,Birch,Rosalyn,M,74514,1996-08-03
55843,Leivant,Hailing,M,77189,9999-01-01
55843,Leivant,Hailing,M,77189,1994-01-12
55848,Ozeri,Anneli,F,46950,9999-01-01
56049,Waymire,Felicidad,F,76782,9999-01-01
55851,Velardi,Guadalupe,M,40000,9999-01-01
56050,Uhrik,Jaroslava,M,50408,9999-01-01
55861,Delgrande,Alois,M,40000,9999-01-01
56057,Dusink,Zhaofang,M,67247,1989-10-23
56058,Schapire,Christoper,F,54817,9999-01-01
56065,Nollmann,Mabhin,M,58586,1995-03-31
56090,Serot,Teunis,M,45287,9999-01-01
56163,Thisen,Huiqun,F,52746,9999-01-01
56106,Chiola,Saeko,M,57895,9999-01-01
56168,Fontet,Kazuyasu,F,65027,1992-05-10
56169,Zlotek,Jeanne,F,50798,9999-01-01
56177,Colorni,Yucel,M,59360,9999-01-01
56187,Lienhardt,Youpyo,M,40000,1998-10-23
56187,Lienhardt,Youpyo,M,40000,9999-01-01
56110,Reeken,Jouni,F,40000,9999-01-01
56195,Hashii,Pascal,M,42669,9999-01-01
56125,Thombley,Heon,M,97722,9999-01-01
56217,Zizka,Gao,M,59376,9999-01-01
56219,Michaeli,Tonny,M,40000,9999-01-01
56126,Koyama,Salvador,M,61263,2001-10-30
56227,Makrucki,Shen,F,52748,9999-01-01
56229,Marakhovsky,Pascal,M,51497,9999-01-01
56235,Vanwelkenhuysen,Subir,F,40000,9999-01-01
56136,Buchter,Ramya,F,108990,9999-01-01
56239,Zultner,Sariel,F,40000,9999-01-01
56142,Rothe,Shuho,F,40000,9999-01-01
56262,Androutsos,Dharmaraja,M,52809,9999-01-01
56143,Bondorf,Sakthirel,M,69862,9999-01-01
56272,Furudate,Tremaine,M,40000,2000-06-07
56272,Furudate,Tremaine,M,40000,9999-01-01
56157,Cannane,Sajjad,F,40000,9999-01-01
56281,Brizzi,Sanjoy,M,40000,9999-01-01
56288,Walston,Kannan,M,59358,1994-07-09
56298,Peir,Gro,F,64827,9999-01-01
56300,Zobel,Serge,M,47009,9999-01-01
56159,Shumilov,Zengping,F,52527,9999-01-01
56445,Liesche,Chikara,F,40000,9999-01-01
56306,Lindqvist,Mack,M,66646,9999-01-01
56312,Baek,Jaber,F,40000,9999-01-01
56314,Morrey,Bowen,F,48899,9999-01-01
56448,Covnot,Kayoko,F,46867,9999-01-01
56325,Gniady,Subir,M,40000,1988-08-10
56325,Gniady,Subir,M,40000,9999-01-01
56326,Juneja,Mantis,M,62808,9999-01-01
56327,Karunanithi,Holgard,M,46570,9999-01-01
56329,Naumovich,Zhenhua,F,51821,9999-01-01
56450,Beidas,Atreye,M,40000,1996-07-27
56334,Clouatre,Sadok,M,40984,1998-04-21
56336,Sgarro,Fai,M,60343,9999-01-01
56455,Juneja,Khaled,M,66981,9999-01-01
56346,Bennet,Zhiguo,F,42277,1999-02-07
56350,Ariola,Boguslaw,M,94476,1999-04-06
56350,Ariola,Boguslaw,M,94476,9999-01-01
56463,Staudhammer,Maja,F,40000,9999-01-01
56364,Bakhtari,Zdislav,F,67809,9999-01-01
56368,Angel,Doowon,M,57178,1998-06-01
56368,Angel,Doowon,M,57178,9999-01-01
56468,Haldar,Zsolt,F,49922,9999-01-01
56376,Sommer,Prasadram,M,44709,1998-05-18
56380,Atchley,Shuzo,M,52819,9999-01-01
56382,Bardell,Valery,F,83122,9999-01-01
56476,Chiola,Danae,F,40000,9999-01-01
56389,Ghandeharizadeh,Ronghao,M,40000,9999-01-01
56400,Munke,Froduald,M,46357,9999-01-01
56406,Schusler,Sachem,F,54333,1999-03-22
56406,Schusler,Sachem,F,54333,9999-01-01
56412,Luga,Dinkar,M,40000,1994-07-30
56488,Cherinka,Tze,M,64424,9999-01-01
56430,Klassen,Tesuya,F,55753,9999-01-01
56492,Boreale,Neven,F,41581,2001-07-18
56439,Henders,Sangeeta,F,40267,9999-01-01
56494,Picco,Oscar,M,40000,1992-06-09
56502,Ulupinar,Dipayan,F,40000,9999-01-01
56507,Luff,Sasan,M,40000,1998-10-04
56588,Karcich,Denny,M,40000,9999-01-01
56589,Goldhammer,Martial,F,84552,9999-01-01
56510,Brattka,Radhakrishnan,M,40000,9999-01-01
56519,Taubenfeld,Magdalena,F,52142,9999-01-01
56601,Mattern,Feixiong,F,40000,9999-01-01
56608,Trachtenberg,Denny,M,57092,9999-01-01
56611,Zhang,Lalit,F,48472,9999-01-01
56520,Neiman,Muzhong,F,40000,2001-10-10
56626,Rande,Sanjeeva,M,71963,2000-11-20
56628,Esposito,Mark,F,43484,9999-01-01
56638,Bach,Ortrud,F,43362,9999-01-01
56643,Ghazalie,Jayson,M,44199,9999-01-01
56645,Sluis,Fun,M,58227,1998-05-18
56658,Turnbull,Shimshon,M,64992,1996-08-04
56659,Lanteri,Takahiro,M,40000,9999-01-01
56663,Takanami,Eben,F,40000,9999-01-01
56678,McAffer,Murthy,M,68816,9999-01-01
56679,Hmelo,Mabry,F,40000,1993-03-18
56684,Yoshizawa,Qiwen,F,40000,9999-01-01
56692,Serre,Theirry,M,40000,9999-01-01
56693,Halloran,Vesna,M,75602,9999-01-01
56694,Godskesen,Aram,M,59613,9999-01-01
56701,Kobuchi,KayLiang,M,55597,9999-01-01
56702,Plessier,Jinpo,F,42763,9999-01-01
56706,Rodier,Zita,M,40000,9999-01-01
56706,Rodier,Zita,M,40000,2001-10-05
56715,Gurbaxani,Rasiah,M,74491,9999-01-01
56726,Schmiedel,Chuanti,F,87032,9999-01-01
56732,Sudkamp,Uma,M,40000,9999-01-01
56527,Gonthier,Weiwu,F,63360,1996-11-10
56733,Siepmann,Qiwen,M,45258,9999-01-01
56737,Gils,Arnould,F,40000,2000-06-20
56740,Vuskovic,Sashi,F,40771,9999-01-01
56744,Schwaller,Yongqiao,M,48670,9999-01-01
56745,Pulkowski,Shai,M,40000,9999-01-01
56528,Heijenga,Uinam,M,62383,9999-01-01
56759,Gyimothy,Fen,M,40000,9999-01-01
56763,Cangellaris,Mahendra,F,78593,9999-01-01
56531,Renear,Quingbo,M,43954,9999-01-01
56767,Trelles,Mark,M,44464,9999-01-01
56770,Taubman,Takushi,M,52830,1999-11-09
56531,Renear,Quingbo,M,43954,1999-04-24
56533,Barinka,Neven,M,40000,1998-07-08
56790,Walston,Mayuko,F,51342,9999-01-01
56790,Walston,Mayuko,F,51342,1999-05-03
56543,Hanabata,Chrisa,F,44424,9999-01-01
56804,Heinisuo,Arra,M,71519,9999-01-01
56808,Anick,Yuriy,M,40000,2001-05-20
56808,Anick,Yuriy,M,40000,9999-01-01
56809,Ranon,Dinkar,F,40000,9999-01-01
56811,Vakili,Petter,F,40000,2000-01-13
56545,Oehlmann,Arunas,M,46130,1996-11-18
56818,Imataki,Venkatesan,M,40000,9999-01-01
56826,Ghandeharizadeh,Marsha,M,57053,9999-01-01
56551,Gini,Rimon,M,64873,2001-09-05
56831,Baaz,Zvonko,M,55845,9999-01-01
56551,Gini,Rimon,M,64873,9999-01-01
56844,Malabarba,Kiyotoshi,M,40000,9999-01-01
56558,Ghazalie,Satyanarayana,F,40000,9999-01-01
56862,Thimonier,Ymte,F,59713,9999-01-01
56562,Hennings,Fuqing,M,63907,9999-01-01
